video_id,title,channel_title,category_id,views,likes,dislikes,comment_total,date
Ama7Dc1EgLM,Visiting Your Crappy Hometown,CollegeHumor,23,843238,28715,1246,2672,13.1
q68xUVH3qiM,Nick Kroll & John Mulaney Give Teens Puberty Advice,BuzzFeed Celeb,22,233096,5477,468,509,13.1
e2jMJV6UHWU,Lauv - Easy Love [Official Video],Lauv,10,560520,26871,217,1272,13.1
H4gFlDn6c0c,HAPPY! | Season 1: Official Trailer #1 | SYFY,SYFY,24,619853,1563,35,152,13.1
0Pz7DnHikLU,4 Iconic Halloween Costumes for 2017,Tyler Oakley,24,278077,24024,203,2651,13.1
1PzNy4OhwDk,My 6 MONTH Pregnancy Essentials (Ad),FleurDeVlog,22,110432,2929,114,262,13.1
HuoOEry-Yc4,TWICE「One More Time」Music Video,TWICE JAPAN OFFICIAL YouTube Channel,10,12355896,354873,52139,55379,13.1
lQX0jvVQywQ,DENY U by SUPERFRUIT,SUPERFRUIT,24,314035,26525,202,3740,13.1
ARSNaSeT9hw,An Englishman Plays Risk - Foil Arms and Hog,Foil Arms and Hog,23,238282,8434,142,459,13.1
YxC70Nr9ViU,TRYING TO MAKE IT ALL WORK!,SACCONEJOLYs,22,157284,7747,148,570,13.1
PLyMj7k5Ths,PRETTYMUCH - Teacher (Official Video),PrettyMuchVEVO,10,452600,33160,445,3889,13.1
dE9-DgGYZRU,Arnold Was Hit With 1000000 Volts,Meet Arnold,22,2521377,66294,3473,10853,13.1
mHPB7raBvM0,Who's The Pretty Girl?,Bubzvlogz,22,201094,8368,44,768,13.1
pqSN7lsPs2k,PlayerUnknown's Battlegrounds: THE ZONE,Nukazooka,24,526224,24598,306,1184,13.1
6v3BWoddSgk,I Buy My Boyfriends Outfits,JennaMarbles,23,2837811,193769,1180,18370,13.1
XYpWaACwZnw,Man Lives as an ADULT BABY! | My Crazy Obsession,tlc uk,24,1523625,11413,3070,11728,13.1
dRX0wDNK6S4,Kane Brown - Heaven,KaneBrownVEVO,10,1880051,53541,1184,1933,13.1
RwWxyynb_sA,SEPTEMBER FAVOURITES 2017 | Hannah Witton,Hannah Witton,22,44431,2659,32,223,13.1
VsXu80J31uc,What Would Happen If All The Bugs Died?,Life Noggin,27,533945,17206,288,4098,13.1
nQwolVLD1MM,This Week I Learned to Solve the 5x5x5 Rubik's Cube,Mike Boyd,24,343033,11014,169,2435,13.1
r912Kzj8uYg,AUTUMN/FALL HAUL 2017 | sophdoesnails,sophdoesnails,26,98757,6221,73,719,13.1
ypXwioZXUrE,Why We Feel Lonely and Odd,The School of Life,27,239700,11474,164,741,13.1
btSvAjUrBhU,Grace VanderWaal - Escape My Mind (Audio),GraceVanderWaalVEVO,10,549550,37313,253,4162,13.1
TH2QRvu97NI,FULL FACE OF SEPHORA !!! IS THIS WORTH IT,Patricia Bright,26,405855,18070,288,1833,13.1
R1ZXOOLMJ8s,Stranger Things | Season 2 Final Trailer [HD] | Netflix,Netflix,24,4233793,172089,1805,16676,14.1
uK4plxfJa10,BOXING INJURY UPDATE,Joe Weller,24,1037967,56360,8728,12035,14.1
oKzFGhlFqqE,"Harvey Weinstein, Donald Trump and Systemic Sexism: A Closer Look",Late Night with Seth Meyers,23,1626179,26879,4051,4931,14.1
bu9e410C__I,The New Mutants | Official Trailer [HD] | 20th Century FOX,20th Century Fox,1,3219225,24292,3580,6881,14.1
TYR_7CeO39E,Sexiest Male Vocalist Riff-Off w/ Usher & Luke Evans,The Late Late Show with James Corden,24,875584,25634,484,2018,14.1
XV_W6kPqR9U,Emma Thompson: Harvey Weinstein 'top of harassment ladder' - BBC Newsnight,BBC Newsnight,25,233744,4313,449,0,14.1
LunHybOKIjU,Eminem Rips Donald Trump In BET Hip Hop Awards Freestyle Cypher,BETNetworks,24,28211178,870001,152978,296893,14.1
MrujGOjzUI4,PREGNANT LOOKING?! ASKING MY YOUNGER SELF,Liza Koshy,23,3607185,334385,2281,16359,14.1
M16CGK1T9MM,Why Photos of the Eiffel Tower at Night are Illegal,Half as Interesting,27,1049856,21210,2320,3828,14.1
h_58pbU9udQ,BUYING A $1000 PIZZA,shane,22,2193340,176192,960,14047,14.1
MAaOyRot_2s,REUNITED AFTER 30 YEARS!,Life of Tom,24,219720,9734,185,1616,14.1
uB_Kx6T3wq4,Rose Gold & Purple Smokey Eye | Jaclyn Hill,Jaclyn Hill,26,602115,36867,1450,5367,14.1
S0cGltz5gFc,I TOLD MY MOM WHAT HAPPENED!,SACCONEJOLYs,22,176087,10110,127,610,14.1
EKH9TTHgVjA,"ZARA, TOPSHOP, URBAN OUTFITTERS | Autumn Haul",Helen Anderson,22,48559,2087,44,175,14.1
-AJyaVduxCc,Why Is Ayesha Curry Sending Pics of Her Feet to Steph Curry?,The Real Daytime,24,127020,969,14,156,14.1
xBU77C4cpTk,CARLIBYBELxMISSGUIDED FALL COLLECTION REVEAL!,Carli Bybel,26,591294,27960,1498,6180,14.1
srWtQnseRyE,P!nk's Son Cries Whenever She Sings,The Tonight Show Starring Jimmy Fallon,23,513343,10115,194,578,14.1
E3DWd2dTiaQ,Halloween Pumpkin Message Board,DaveHax,26,85895,2818,99,523,14.1
xNddRhpx5tA,Everything Wrong With Friday the 13th Part 2,CinemaSins,1,739861,20000,354,3449,14.1
G3fZBW_okks,AN INCREDIBLE MOMENT | World Championships Final Vlog,Nile Wilson,17,240251,11241,78,518,14.1
Q0CbN8sfihY,Star Wars: The Last Jedi Trailer (Official),Star Wars,24,27901268,631042,22175,101673,14.1
KCNvREKTnQc,Seth MacFarlane Calls Out Harvey Weinstein Back In 2013,Cracken News,25,3016517,21682,946,4062,14.1
2HcqS508lIo,The US Military's Most Powerful Gun,Real Engineering,28,283219,10839,278,1068,14.1
xc8BtpXPUSw,Deleted Scenes From Eminem's Trump Diss,The Late Show with Stephen Colbert,24,347746,5304,711,378,14.1
1wwwXCQyIRA,FENTY BEAUTY REVIEW,pixiwoo,26,107779,4599,146,503,14.1
LSYc5HvyXKo,BARDOT INSPIRED MAKEUP LOOK WITH CLAUDIA SCHIFFER,Lisa Eldridge,26,150091,7940,141,785,14.1
lLN1FwiqGwc,It (2017) - Nostalgia Critic,Channel Awesome,24,973451,48569,2481,15433,14.1
PgeJ0XYuI2E,DxOMark Smartphone Ratings: Explained!,Marques Brownlee,28,1007620,64124,888,6101,14.1
doUdRCrK80E,73 Questions With Daisy Ridley | Vogue,Vogue,24,1837968,49798,1847,8660,14.1
0hLx_1Q15eY,Where Do Our Drugs Come From?,MinuteEarth,28,167469,7390,115,626,14.1
iALfvFpcItE,Why Are You Anxious?,AsapSCIENCE,28,531403,17583,301,1695,14.1
Z7R8XRKqHAI,Hey Ya! - Walk off the Earth (Outkast Cover),Walk off the Earth,10,438397,30564,462,1712,14.1
Vx0oRAg47Bo,Lazer Team 2 Official Teaser | Rooster Teeth,Rooster Teeth,1,223457,10758,624,1680,14.1
wUHWzsF_qJM,Creepy Scarecrow Halloween Makeup Tutorial! DIY Costume,Chloe Morello,26,72895,7947,70,1198,14.1
1yP5Os0f6zA,My Handbag Collection 2017 | Amelia Liana,Amelia Liana,26,53091,1723,74,175,14.1
t8sgy0faXyg,"Guns N' Roses Feat. PINK! - Patience (Msg, Nyc) 10.11.17 (P!NK)",markit aneight,22,358890,3050,194,429,14.1
ofzjzf_rhZc,How to Make a Remote Hose Pipe Controller,colinfurze,2,646546,19410,922,1409,14.1
x2j090lBACI,PLEASE DO THIS TODAY!,PointlessBlogVlogs,24,429647,30194,329,2358,14.1
gOsM-DYAEhY,Imagine Dragons - Whatever It Takes,ImagineDragonsVEVO,10,4233611,393047,2483,22548,14.1
DAbDvqPFXvQ,John Carpenter's Halloween by Trent Reznor & Atticus Ross (Official Audio),Sacred Bones Records,10,294951,6765,154,629,14.1
iv1zeGSvhIw,Echostar 105 / SES-11 Launch Webcast,SpaceX,28,390090,8977,124,1060,14.1
DeTu8xSGpEM,John Legend - Penthouse Floor ft. Chance the Rapper,johnlegendVEVO,10,504890,17617,695,1389,14.1
8NArIVIQ4BI,soap tips,bill wurtz,22,1430674,145736,3204,14585,14.1
1zOPtQNChZM,FALLING IN LOVE WITH SANTORINI,Estée Lalonde,22,55845,2995,39,289,14.1
HUgYoT_xEFY,Logan vs. Children of Men — The End is in the Beginning,Lessons from the Screenplay,1,125191,10302,54,1198,14.1
vUC8-qbCVWk,Paramore: Hard Times (Green Screen Outtakes),Paramore,10,106078,11216,94,717,14.1
pPOY00bWepQ,What I Eat in A Day! | Breastfeeding Mum,Anna Saccone,26,183639,9815,160,580,14.1
x2IttXFBYxc,21 Savage - Nothin New (Official Music Video),21 Savage,10,3404492,197518,5702,22023,14.1
GDF5J6OQTU4,Channing Tatum Plays Trivia or Mystery Shot,TheEllenShow,24,179051,2279,72,91,14.1
Wp2TUPo5W0c,Daniel and Depression,Daniel Howell,22,1488257,271064,667,51107,14.1
abeF5zQbQEM,My First Job turned into a heist movie,itsAlexClark,1,358688,17755,456,4955,14.1
QeBCu1ZSORs,Kris Wu - Deserve ft. Travis Scott (Official Audio),Kris Wu,10,830917,62503,837,6989,14.1
wWK5W1b17uw,MAC N' CHEESE INSIDE FRIED CHICKEN - VERSUS,HellthyJunkFood,24,425754,12800,396,2838,14.1
2QA57665QM0,REACTING TO MY FIRST YOUTUBE VIDEOS,JessiSmiles,23,158778,10654,104,824,14.1
PJrvXd2J_2c,Harvey Weinstein Allegedly Recorded on Tape Desperately Pleading With Model,Inside Edition,25,180268,765,57,896,14.1
xlEOEInw6q0,WHY DO I DO THIS...,miniminter,20,1204097,55611,891,2934,14.1
9yUZTTLpDtk,Secrets to measuring a piece of paper - Numberphile,Numberphile,28,261204,17100,208,1251,14.1
0lDRz8qmXpE,"Standing Up For Yourself as a Woman, But Not Too Much",CollegeHumor,23,404320,22329,2020,2801,14.1
1Y4Emcs0vpw,The Gladiators... 25 Years Later | This Morning,This Morning,24,135266,710,50,0,14.1
jK6BesOrfws,KYLO REN REACTS to The Last Jedi Trailer,Auralnauts,23,88751,4714,72,610,14.1
ZYQ1cVRtMZU,FENTY BEAUTY RIHANNA MAKEUP TUTORIAL | PatrickStarrr,PatrickStarrr,26,1858220,81472,2178,11820,14.1
Y5fwGxJjn5E,Super-easy Blueberry & Yoghurt Popsicle Recipe | Cupcake Jemma,CupcakeJemma,26,42931,2159,17,120,14.1
bpDylTwwunc,Demi Lovato: Simply Complicated - Official Trailer - Coming to YouTube Oct 17th,Demi Lovato,24,867776,46328,706,1873,14.1
Kwo_Ucs-wc4,Sufjan Stevens - Wallowa Lake Monster (Official Audio),Asthmatic Kitty Records,10,86352,2741,27,257,14.1
jUrpOg4fBs0,Gucci Mane - Enormous feat. Ty Dolla $ign [Official Audio],OfficialGucciMane,10,358230,12119,370,1071,14.1
RIz3klPET3o,Line Rider - Mountain King,DoodleChaos,24,1155784,42925,194,977,14.1
5xgX_tNTWgs,Jimmy Kimmel on Twitter Fight with Donald Trump Jr.,Jimmy Kimmel Live,23,2424899,44268,5399,5248,14.1
J_qs-CH715g,Part 2 of Riverdale Season 2 Q&A | Madelaine Petsch,Madelaine Petsch,22,115805,10767,16,839,14.1
y0NyGGFVZWA,CONAN O'BRIEN DISCUSSES WE’RE GOING TO BE FRIENDS BY THE WHITE STRIPES,OfficialTMR,10,28868,1031,4,34,14.1
t3AVtQkEHaE,Aminé - Spice Girl,AmineVEVO,10,1431574,86759,1629,4904,14.1
SeUyzOP3mys,Intense 🎙️ ASMR 🎙️ Sounds,Gentle Whispering ASMR,26,919003,24443,1062,5360,14.1
11S5tcT2Tm0,Lindsey Stirling - Mirage,Lindsey Stirling,24,1275052,97271,1594,5674,14.1
kwANDfkOskg,The Pengest Munch Ep. 18: Chicken Spot (Casablanca) *BHM Spesh*,Chicken Connoisseur,24,377208,17841,748,2073,14.1
r30snlzbYaY,EASY SKULL HALLOWEEN MAKEUP TUTORIAL,LustreLux,26,157770,9425,249,1086,14.1
uCVuyIQZ-lA,Tour Documentary - Episode 2,Camila Cabello,10,77180,14556,52,731,14.1
XE5D_Z1MmBA,SEXY TRUTH OR DARE ft. MyLifeAsEva,Caspar,24,771821,47287,701,1772,14.1
zAgeP-vfzEQ,SHE HAS HAIRY ARMPITS,MandevilleVlogs,22,7241,320,4,73,14.1
rjlXcMhQgPU,The Crazy Story Of The Barefoot Bandit,BuzzFeedBlue,17,210726,5675,473,589,14.1
xV1dMqeb4_U,Julien Baker - Turn Out The Lights,Matador Records,10,54281,1872,17,145,14.1
bzJNg0BqA7A,AWOLNATION - Passion (Lyric Video),Red Bull Records,10,39697,1988,38,282,14.1
uE6iQ5HiJts,KODAK BLACK Snot Thot,Kodak Black,10,1865127,50027,2588,8437,14.1
jXQitd7ahV4,Lost Kings - First Love (Official Video) ft. Sabrina Carpenter,WeAreLostKingsVEVO,10,70426,10489,85,1026,14.1
y6B1uUpQM3E,I Tried To Make A Good Halloween Costume From Party City,Glam&Gore,22,570254,41444,271,5664,14.1
Qg7YzqCRoZ0,Top 10 Reasons LAVA Is The Best Pixar Short,SuperCarlinBrothers,22,226301,9401,350,2149,14.1
kaADp2tc16Q,The Rock calls Tyrese's 'Black Rose' album the worst thing he ever heard,Love Tea And Happiness,22,22197,264,15,135,14.1
Y8kAZAQ5dX0,100 PUPPIES PRANK ON GIRLFRIEND!,Wassabi Productions,24,940052,45981,1707,4565,14.1
ZudW2Y4qk6Q,Kris Wu and Zane Lowe on Deserve ft. Travis Scott [Excerpt],Beats 1 Radio,10,40655,1326,21,150,14.1
OY_cUBpDoiI,What you NEED to start a YouTube channel (YIAY #364),jacksfilms,23,1148836,66171,799,63959,14.1
Kh7SsMrHfDo,HUGE HALLOWEEN SHOPPING DAY,MoreZoella,22,1183806,63279,454,4379,14.1
DU-oxt3ekZ4,Honest Update & Current Beauty/Lifestyle Favourites! | Melanie Murphy,Melanie Murphy,22,46738,2467,44,486,14.1
3iKiBx7oCP0,FENTY BEAUTY REVIEW + TESTING NEW GALAXY COLLECTION!,makeupbymichaelfinch,26,187852,8880,515,1084,14.1
FUBXKn1oP0g,DIY Giant Spider AKA Aragog AKA HARRY POTTER HALLOWEEN BIT*HES!,ThreadBanger,26,954230,66737,576,6572,14.1
fBR-MFpVKuc,Sean Evans Learns How to Make Sushi | Sean in the Wild,First We Feast,26,450852,11990,203,1174,14.1
aVatBKfRUZ8,Jay Z Shuts Down Reporter’s Donald Trump Question At The Sundance Film Festival!,Fame Magazine,24,25370,9,3,4,14.1
ktc8XDBq93k,GOT7 You Are” M/V,jypentertainment,10,9009615,793291,7494,160050,14.1
aDuB1arf8aE,#CakeSlayer Halloween: SPIDER CAKE | Man About Cake with Joshua John Russell,Man About Cake,26,144743,7788,70,902,14.1
r9-DM9uBtVI,JUSTICE LEAGUE - Official Heroes Trailer,Warner Bros. Pictures,24,19188454,298923,16124,56329,14.1
c5vSFtnWkDA,OFFICIAL HOUSE TOUR!!!!!!!!,Domo and Crissy,23,1097955,72295,1735,9460,14.1
GLEFvV6K0ss,YG Hootie ft. Kendrick Lamar - The City (Produced by DJ FU from Mike Will Made It/Eardrummers),LEAP Industries,10,48785,804,9,68,14.1
Lk7iJthBk6I,DEMON HALLOWEEN LOOK | DESI PERKINS,Desi Perkins,26,454051,34686,340,4046,14.1
nrzbCPOcIJk,I Wore The Ugliest Jacket In The World For A Week,Safiya Nygaard,22,2668941,128051,1685,11756,14.1
-vjLBmZHWgE,"My Food Journey | Weight Loss, Mental Health, Veganism",Kiera Rose,22,24657,2412,34,318,14.1
hwFx0ROBf7o,St. Vincent - Pills (official audio),St. Vincent,10,215523,3959,192,570,14.1
bEk3_PfD0hA,HUGE DOWNHILL MTB PARK ! * CRASH FOOTAGE *,Harry Main,24,230317,12357,176,1140,14.1
esRdPLzmth8,TAEMIN 태민 Teaser Clip #3,SMTOWN,10,235689,27538,136,1804,14.1
4bh9luFQ3Tc,World Mental Health Day - Sunshine Danny and Phil in a Cheese Onesie 🧀🌞,danisnotinteresting,24,284329,27211,77,3255,14.1
6pUPPnoFKh4,Airplane movie beach scene,Greg Davidson,23,9945,2,1,0,14.1
arxRliIqOxk,The Martin Garrix Show: S2.E8 Coachella,Martin Garrix,10,363464,24376,211,1863,14.1
_PRvi816UkA,ZARA HAUL + TRY ON | Hello October Vlogtober Day 8,HelloOctoberxo,26,125475,3509,197,321,14.1
WSFJsq_jwMs,Bruno Mars That's What I Like Acoustic Remix | Charlie Rose,Charlie Rose,24,263672,7012,79,404,14.1
RaKxVWJxA2U,Star Wars The Last Jedi Trailer Breakdown! (Nerdist News w/ Amy Vorpahl),Nerdist,24,99821,3016,180,580,14.1
cWF_xpeQzsQ,Kinder Surprise advert Hotwheels and Happy Kitty 2017,ModelCollector2005,22,1315,0,0,0,14.1
btPqKAGyajM,All UK football road signs are wrong! Join the petition for geometric change!,standupmaths,24,213570,12307,841,2268,14.1
yyv2gOHMGEc,$19 Brunch Vs. $113 Brunch,BuzzFeedVideo,22,5104327,115905,2440,12710,14.1
kEmgwMPZ04k,"2,000 BALLOONS PRANK!",ThatcherJoe,23,1546860,121312,562,3983,14.1
Z0mzCVe_onw,Interview With A 2-Year-Old | Preschool,La Guardia Cross,23,78827,7245,25,933,14.1
AnCYGSMxWzk,2011 Comic-Con: Kevin Smith Talks Red State at Private Press Conference Part 2/5,screencrave,1,31188,115,2,19,14.1
NScRroPKo7o,"Chatty GRWM | Periods, Hormones, When The Pill Doesn't Work | Lucy Moon",Lucy Moon,22,65051,4067,52,638,14.1
kkY6RV0nVEA,Belle and Sebastian - I'll Be Your Pilot (Official Audio),bellesglasgow,10,21881,426,4,80,14.1
jBVEbbpXOK0,First Take reacts to Mike Ditka's national anthem protest comments | First Take | ESPN,ESPN,17,351479,2571,558,2606,14.1
3JYl1XREYLE,TASTING EXTREMELY BIZARRE POCKY FLAVORS!,DavidParody,23,378567,18139,713,3066,14.1
N1bJ5Vv3iUg,3AM Challenge In A Haunted Castle (SCARY),Rclbeauty101,24,318470,12251,250,6477,14.1
ne4CnyNW9O4,Angry Rant - WTF?! at the Loot Crates in Battlefront 2!,AngryJoeShow,20,1088828,52901,2685,25507,14.1
5al17hlhowA,Boyfriend Buys My Outfits | Grav3yardgirl,grav3yardgirl,26,429550,33913,358,6287,14.1
67B1ITzDgqo,BIG THINGS ARE HAPPENING,Tanya Burr,26,386393,11106,406,768,14.1
IRdrt8nPyy8,NY Comic-Con Official Trailer: THE X-FILES | Season 11 | THE X-FILES,The X-Files,24,907677,11604,537,2018,14.1
ucWPplMZnH4,MAKING RIHANNA'S CLOTHES *for cheap!*,Amber Scholl,26,455539,22681,823,2407,14.1
khB7YyC4PDc,Assassin’s Creed Origins: Post Launch & Season Pass | Trailer | Ubisoft [US],Ubisoft US,20,115911,4457,283,1255,14.1
T510giCohSw,Airplane - The Second Cup Of Coffee,PopcornMedia,1,25626,51,0,9,14.1
GttcbM4GxLo,100 TUBES of MASCARA - Faves & Hates - MAKEUP GRAVEYARD,Tati,26,583590,25312,647,4413,14.1
OIAp8atjuTs,THOR: RAGNAROK | KORG & THE FLYING HAMMER [MOVIE CLIP],CINEMAND,1,11981,120,15,120,14.1
K3U7Z94NHgg,Castle Rock - First Look Teaser  (Official) • A Hulu Original,Hulu,24,1619681,2922,236,540,14.1
RpE_vEzZYD0,ALAN SHEARER | True Geordie Podcast #66,The True Geordie,17,508474,31150,213,2510,14.1
bt__j8v00oY,SELF CARE TIPS for MENTAL HEALTH DAY,CAYLLLES,24,2063,365,2,111,14.1
w4SKo5jU64I,Guy selling nuggets dipped in szechuan sauce for $10 a piece,dannyboy1561,22,416380,2216,1082,1195,14.1
A2cRZL70C0w,Themyscira - SNL,Saturday Night Live,24,4216886,40674,6672,5936,14.1
YL9uHq4HsQI,Wembley Cup 2017 LIVE FINAL: Hashtag United vs Tekkers Town,Spencer FC,17,2031670,51230,1920,4209,14.1
ba2wNmoFk30,Reading & My Mental Health | World Mental Health Day | 2017,SavidgeReads,22,2628,330,2,87,14.1
YMDGPSWWA18,I will now talk about Lootboxes and Gambling for just over 40 minutes,"TotalBiscuit, The Cynical Brit",20,554213,28694,883,1713,14.1
gWzPYsSCExM,The ONE thing every artist NEEDS to know,ANDREW HUANG,10,108400,6436,51,884,14.1
ha-OKyNiHNE,ADULT Q&A WITH LOUISE,Jim Chapman,26,291912,13806,141,382,14.1
gJX2iy6nhHc,米津玄師  MV「 灰色と青（ ＋菅田将暉 ）」,米津玄師,10,2928556,106940,1085,12770,14.1
b-3YW03RR0I,Husband VS Best Friend | Tom Daley,Tom Daley,17,144271,10465,65,777,14.1
iTRWe2XGEGA,Grey Wolf Chases Family in Car,ViralHog,22,360864,811,455,541,14.1
gut423ANiwo,My Little Pony: The Movie - Official 'Rainbow' 🌈  Lyric Music Video by Sia,Hasbro,1,163710,6755,64,753,14.1
90YP4ntJUQs,JOSH GORDON | Ready For His Comeback,UNINTERRUPTED,17,166192,2457,18,312,14.1
jd-LLnf55ic,건어물 여동생 송하나양 풀버전,Glayer _,1,144273,3147,67,289,14.1
KEJKtxib4yA,"The MMA Hour: Episode 403 (w/DJ, Holloway, Edgar, Ferguson and More)",MMAFightingonSBN,17,137590,1214,271,459,14.1
ipynkBxtMOc,Sharon Jones & the Dap-Kings Matter of Time OFFICIAL VIDEO,DaptoneRecords,10,20435,613,2,45,14.1
ec0kn1KdnsM,Belfast | Watch Me Wednesday,Carrie Hope Fletcher,24,84350,4994,31,621,14.1
ufE-HaySXSg,Here's the age you peak at everything throughout life,Tech Insider,28,204380,4834,704,681,14.1
PRXoekKxu4o,"My Maternity but not Maternity Fashion Haul! - Primark, Topshop & Marks & Spencer",The Georgia Edit,22,12919,482,15,49,14.1
-LoSw4o2zDQ,How to Make Pusheen Brownie Pops! 💕,kawaiisweetworld,26,62563,4715,29,483,14.1
LAs5AqpMn4E,Quickie: Blade Runner 2049,YourMovieSucksDOTorg,24,206957,11233,227,1515,14.1
BpT3gx3s0ns,Sam Smith - Too Good At Goodbyes (Live on SNL),SamSmithWorldVEVO,10,1660135,57941,855,3225,14.1
Y61Q5w8qdSw,IT PENNYWISE GLAM HALLOWEEN MAKEUP TUTORIAL,James Charles,24,1097419,77848,11975,12249,14.1
eP_LYrgztRI,"Scale of 1-ASHY?! Sunscreen Test, Tips, Do's and DON'Ts! | Jackie Aina",Jackie Aina,26,244146,20436,224,2513,14.1
8rbUudNk_k0,Foo Fighters Feat. Joe Perry and Liam Gallagher - Come Together (Live at CalJam 17),Live Music,24,215764,2025,112,482,14.1
5MYuX9vrP_o,Elite Dangerous Frontier Expo 2017 Content Reveals,Elite Dangerous,20,35870,957,44,362,14.1
TZtEVh6Wrgg,Blyats [Russian Friends],Eskalator,22,170836,1990,73,181,14.1
yStV4b86rD8,THIS IS A MUST WATCH | Per Mertesacker on working in mental health,Arsenal,17,38456,2351,7,277,14.1
VKuvYk-FsPM,[M/V] SEVENTEEN(세븐틴) _ SVT PERFORMANCE TEAM - '13월의 춤',SEVENTEEN,10,1231401,124075,390,10955,14.1
kb2KUnWNCLs,"Why We Constantly Avoid Talking About Gun Control - Some News (Las Vegas, The NRA, Puerto Rico)",Cracked,23,330867,17422,3648,8581,14.1
oZlJZ0BhXsA,The Struggles of Watching ASMR,ASMR Darling,24,1361851,64139,3134,12209,14.1
TF0TRv7Fw94,MY 2017 YOUTUBE REWIND **365 DAYS OF VLOGS**,Jake Paul,22,4106165,157251,41138,41563,14.1
7AQ8uAx0ZU8,"The Killers - Tom Petty American Girl - Live - ACL Festival - Austin TX - October 8, 2017",Fake Fan,22,41502,247,7,27,14.1
mPbDw9RFkjc,Frontier Expo 2017 Planet Coaster Content Reveal,Planet Coaster,20,35837,777,29,338,14.1
rIDyvW6Ob7Y,Charlotte Hawkins and Brendan Cole Tango to 'Danger Zone' - Strictly Come Dancing 2017,BBC Strictly Come Dancing,24,93745,180,121,188,14.1
O3D8d2QNShY,"Торпедо vs Текстильщик: футбол, который не нужен?",Томикс-ТВ online,25,632469,2310,87,749,14.1
b7xndvitLa8,Gaming Beyond the Iron Curtain: East Germany,Super Bunnyhop,20,139123,9310,121,1568,14.1
4t0wVyNC3CA,Star Trek Discovery 1x05 Preview,Tim Fel,22,5486,31,6,0,14.1
aNiIUPwk-sU,PACIFIC RIM 2 Trailer (Extended) 2018,FilmSelect Trailer,24,1164548,10009,1207,3212,14.1
Mhfg2lVpW8k,GoPro: Nate Adams - GoPro Kind of Day,GoPro,17,110197,3914,75,217,14.1
0dWj2k4FMM8,Nature’s Wonderland | A Mickey Mouse Cartoon | Disney Shorts,Mickey Mouse,1,948618,10380,765,1679,14.1
BEW_n1922vk,ODESZA - Across The Room (feat. Leon Bridges) - Official Video,ODESZA,10,137352,5642,98,301,14.1
pqdaskhEa0I,"Tim McGraw, Faith Hill - The Rest of Our Life",TimandFaithVEVO,10,972228,11018,485,460,14.1
iEqgI3iwI2U,Idris Elba Has A Foot Fetish | The Graham Norton Show,The Graham Norton Show,24,537542,5332,121,609,14.1
ruTB5jBGXsE,Spider Cat - Simon's Cat (Halloween Special) | BRAND NEW B&W,Simon's Cat,15,638295,20360,322,865,14.1
D1IBXE2G6zw,Lin-Manuel Miranda - Almost Like Praying feat Artists for Puerto Rico [Music Video],Atlantic Records,10,3371756,103730,3247,8513,14.1
T6iLJTy6LNQ,EXTREME PUMPKIN CARVING | for National Coming Out Day,GOTDAMN ZO,24,88881,8105,41,893,14.1
MhvqbRjrUIE,Harry Winks vs Lithuania (England Debut) /8/10/2017/ || HD,v1l1COMPS,17,9736,60,2,45,14.1
rXrQZ_1VGd0,Dan Bilzerian Running towards Las Vegas Shooter,Badassery Promotions,22,2261644,4669,20676,3312,14.1
d6a4AGg_TsI,Eater's Top 5 Favorite Barbecue Joints In America — The Meat Show,Eater,26,45568,613,261,175,14.1
KGb5yAdkcFw,HELP ME CONTOUR | Teach Me How To Beauty Tour EP3 ft. Nicol Concilio,Simply Nailogical,24,1348285,70076,819,7645,14.1
C1wa2OyP_so,The only wild monkeys in Europe,Vox,25,441939,13439,529,2026,14.1
roS6oFjCDhc,Unbelieveable AIRBUS A380 HARD CROSSWIND LANDING during a STORM at Düsseldorf - 4K,Cargospotter,2,11387085,29993,1760,3826,14.1
bNcSAISFSZo,Sarah Close - Queue & A | Dublin,SarahClose1,10,25157,2290,15,120,14.1
pXFIMdJduvY,Rudy Mancuso & Poo Bear - Black & White (Official Video),Rudy Mancuso,23,2849095,188377,3457,18063,14.1
VH1RwkrHPvA,Canelé de Bordeaux - Crispy Baked French Custard Cakes - How to Make Canelés,Food Wishes,26,295657,8799,207,1011,14.1
76WkDuiAjeY,TROPHY CAKE ft Lindsey Stirling and Mark! - (Dancing with the Stars) - NERDY NUMMIES,Rosanna Pansino,26,654941,27265,288,5214,14.1
c2BcR39AtxE,😜 New iOS 11 Emojis!,iJustine,22,639121,22616,2066,11335,14.1
brfBImsXR6k,UFC 217: Press Conference,UFC - Ultimate Fighting Championship,17,383706,3981,252,2437,14.1
yWatz9TAgT0,GET READY WITH ME | Teacher Evolution Ep 10,Pocketful of Primary,27,35341,1468,38,519,14.1
J7MYJ8Kxhwc,NF - Outcast,NFVEVO,10,1513746,63767,1167,7202,14.1
YJSyc7f0GHw,NICOLES BIRTHDAY!!,Casey Barker Vlogs,22,160569,7577,152,593,14.1
_elREWy6f9w,The World's Largest Fruits,vlogbrothers,22,455735,16885,525,1825,14.1
O-OLBx_gNd8,HIGHLIGHTS | Scotland 1-0 Slovakia,Scotland National Team,17,198021,1422,76,513,14.1
660YlPoECNk,Ty Dolla $ign - Ex ft. YG [Official Audio],Ty Dolla $ign,10,990713,32508,501,939,14.1
